Name,PR,Rank,NormRank,LTS
microlens-th,0.01661700292543354,284,0.142570281124498,6
OpenGLRaw,0.01660454165251417,285,0.1430722891566265,6
data-reify,0.01658583978681906,286,0.14357429718875503,6
hexstring,0.016544319998828758,287,0.14407630522088352,6
x509-validation,0.016537018407172314,288,0.14457831325301204,6
strict,0.016484960258815778,289,0.14508032128514056,6
gi-gobject,0.016428832191521688,290,0.14558232931726908,6
stackage-cli,0.01639347251231278,291,0.1460843373493976,6
protocol-buffers,0.016352304746906167,292,0.1465863453815261,6
terminal-size,0.016333717570637975,293,0.14708835341365462,6
th-extras,0.01613496725253413,294,0.14759036144578314,6
pipes-safe,0.01612065017633704,295,0.14809236947791166,6
wai-websockets,0.01604957759879452,296,0.14859437751004015,6
wai-app-static,0.01596581602081319,297,0.14909638554216867,6
ekg-core,0.015956609257700632,298,0.1495983935742972,6
mtl-compat,0.015906509754558658,299,0.1501004016064257,6
chunked-data,0.015881898753234442,300,0.15060240963855423,6
email-validate,0.01583570295183206,301,0.15110441767068272,6
dependent-sum,0.015775000024586924,302,0.15160642570281124,6
fclabels,0.015754447198627265,303,0.15210843373493976,6
cheapskate,0.015734908588553757,304,0.15261044176706828,6
gitrev,0.015729776438013755,305,0.15311244979919678,6
setenv,0.015702905755275384,306,0.1536144578313253,6
persistable-record,0.015679329829579855,307,0.15411646586345382,6
zlib-bindings,0.015668456026341208,308,0.15461847389558234,6
MissingH,0.015645602564654918,309,0.15512048192771086,6
tree-fun,0.015595913045807768,310,0.15562248995983935,6
pipes-group,0.01558973221053066,311,0.15612449799196787,6
serversession,0.01558890073560179,312,0.1566265060240964,6
snap-server,0.01558613598589732,313,0.1571285140562249,6
deepseq-generics,0.015574816820351176,314,0.1576305220883534,6
cassava,0.015572129788929044,315,0.15813253012048192,6
webkitgtk3,0.015497250240296134,316,0.15863453815261044,6
composition,0.015466447751137107,317,0.15913654618473896,6
generics-sop,0.015466012957805175,318,0.15963855421686746,6
vinyl,0.015444999970495709,319,0.16014056224899598,6
groups,0.015425223564140252,320,0.1606425702811245,6
terminfo,0.01539223770921006,321,0.16114457831325302,6
clientsession,0.015391254790188252,322,0.16164658634538154,6
erf,0.015349912468918555,323,0.16214859437751003,6
hslogger,0.01531581790094353,324,0.16265060240963855,6
OneTuple,0.015293722687601994,325,0.16315261044176707,6
auto-update,0.015281136649786,326,0.1636546184738956,6
lrucache,0.015254837256652543,327,0.16415662650602408,6
relational-query,0.015230172307688016,328,0.1646586345381526,6
network-info,0.015213803843448373,329,0.16516064257028112,6
hsx2hs,0.015140493156173288,330,0.16566265060240964,6
charset,0.01513394697473194,331,0.16616465863453816,6
open-browser,0.015101258404114798,332,0.16666666666666666,6
yesod-persistent,0.015059681962785452,333,0.16716867469879518,6
criterion,0.015049495524744938,334,0.1676706827309237,6
system-fileio,0.014981548014252057,335,0.16817269076305222,6
hxt-unicode,0.014966889235522635,336,0.1686746987951807,6
fay-text,0.014949999889358887,337,0.16917670682730923,6
stripe-core,0.01494587528053672,338,0.16967871485943775,6
io-manager,0.014925373203949967,339,0.17018072289156627,6
signal,0.014925373203949967,339,0.17018072289156627,6
exception-transformers,0.014900941702362624,340,0.1706827309236948,6
list-t,0.014899275132950786,341,0.17118473895582328,6
hakyll,0.014867500336840759,342,0.1716867469879518,6
network-simple,0.01480302456130074,343,0.17218875502008033,6
newtype,0.014781425390880381,344,0.17269076305220885,6
wreq,0.01472940601939585,345,0.17319277108433734,6
pcre-light,0.014676094619922806,346,0.17369477911646586,6
xhtml,0.014653837050938937,347,0.17419678714859438,6
nonce,0.014637300668204286,348,0.1746987951807229,6
users,0.01461250021122397,349,0.17520080321285142,6
conduit-combinators,0.014604899805710739,350,0.1757028112449799,6
names-th,0.014552085450193255,351,0.17620481927710843,6
prometheus-client,0.014537500282749543,352,0.17670682730923695,6
yesod-auth,0.014534189754263585,353,0.17720883534136547,6
mmap,0.014525562699292508,354,0.17771084337349397,6
snap,0.014522500112652787,355,0.17821285140562249,6
bson,0.014505195106467009,356,0.178714859437751,6
cprng-aes,0.014499399499951235,357,0.17921686746987953,6
xss-sanitize,0.014489991155258073,358,0.17971887550200802,6
csv,0.014471088309088812,359,0.18022088353413654,6
unix-time,0.014450302623184313,360,0.18072289156626506,6
acid-state,0.014439326092155655,361,0.18122489959839358,6
stackage-update,0.014427935540816676,362,0.1817269076305221,6
curl,0.014420153232557914,363,0.1822289156626506,6
Boolean,0.014399560857549622,364,0.1827309236947791,6
either-unwrap,0.014362109102350789,365,0.18323293172690763,6
clash-prelude,0.014353157633167947,366,0.18373493975903615,6
pandoc,0.014346459475528935,367,0.18423694779116465,6
NumInstances,0.014324460746996882,368,0.18473895582329317,6
unexceptionalio,0.014306350290255862,369,0.1852409638554217,6
lens-family-core,0.014305272495075776,370,0.1857429718875502,6
data-lens-light,0.014299181092264204,371,0.18624497991967873,6
hxt-regex-xmlschema,0.014270581836074063,372,0.18674698795180722,6
highlighting-kate,0.014259262648675063,373,0.18724899598393574,6
relational-query-HDBC,0.01423932147969027,374,0.18775100401606426,6
distributed-process-extras,0.014239081551208706,375,0.18825301204819278,6
gio,0.014234055610277558,376,0.18875502008032127,6
servant-server,0.014231398066644115,377,0.1892570281124498,6
yesod,0.014194765692706442,378,0.1897590361445783,6
prettyclass,0.014189036559475211,379,0.19026104417670683,6
random-source,0.014164746554306485,380,0.19076305220883535,6
GLFW-b,0.014157010335576193,381,0.19126506024096385,6
HList,0.014150342167646858,382,0.19176706827309237,6
hedis,0.014137206981206012,383,0.1922690763052209,6
Spock,0.014117500130087146,384,0.1927710843373494,6
random-fu,0.014082142915576705,385,0.1932730923694779,6
keys,0.014079826954214001,386,0.19377510040160642,6
filemanip,0.014071969141838645,387,0.19427710843373494,6
plot,0.014064696193672725,388,0.19477911646586346,6
AC-Vector,0.014031500097044054,389,0.19528112449799198,6
crypto-pubkey-types,0.014000468303834083,390,0.19578313253012047,6
hw-rankselect,0.013999902261518002,391,0.196285140562249,6
dbus,0.013972397651850777,392,0.19678714859437751,6
vty,0.013926122015434146,393,0.19728915662650603,6
Glob,0.013864647523332647,394,0.19779116465863453,6
hsyslog,0.013825824316591033,395,0.19829317269076305,6
mongoDB,0.013821052687708297,396,0.19879518072289157,6
clash-lib,0.01380642305011862,397,0.1992971887550201,6
primes,0.013776958812722463,398,0.19979919678714858,6
stm-containers,0.013775359009727766,399,0.2003012048192771,6
asn1-parse,0.013758171088968247,400,0.20080321285140562,6
boomerang,0.013733906570707867,401,0.20130522088353414,6
half,0.01371890512641408,402,0.20180722891566266,6
fixed,0.01371890512641408,402,0.20180722891566266,6
monad-parallel,0.0137117723187402,403,0.20230923694779115,6
machines-io,0.013700991007155234,404,0.20281124497991967,6
rest-core,0.013681291614921072,405,0.2033132530120482,6
diagrams-svg,0.013680630759030126,406,0.20381526104417672,6
carray,0.013674314265954318,407,0.2043172690763052,6
taggy,0.013671897377893162,408,0.20481927710843373,6
fsnotify,0.013660025527162887,409,0.20532128514056225,6
ix-shapable,0.01362825298030658,410,0.20582329317269077,6
pipes-attoparsec,0.013623224397445663,411,0.2063253012048193,6
hostname,0.013616191111846603,412,0.20682730923694778,6
appar,0.013611151387384033,413,0.2073293172690763,6
stringsearch,0.013600733875617489,414,0.20783132530120482,6
postgresql-libpq,0.013598134141546188,415,0.20833333333333334,6
test-framework-hunit,0.013591428794898101,416,0.20883534136546184,6
loch-th,0.013589837792133047,417,0.20933734939759036,6
th-reify-many,0.013550461147320073,418,0.20983935742971888,6
bitcoin-types,0.01354795455966042,419,0.2103413654618474,6
language-javascript,0.013544642361240639,420,0.21084337349397592,6
html,0.013512078835630265,421,0.2113453815261044,6
json-schema,0.013500451014911253,422,0.21184738955823293,6
autoexporter,0.013496649867490584,423,0.21234939759036145,6
focus,0.013484989549063537,424,0.21285140562248997,6
universe-reverse-instances,0.013465000106953093,425,0.21335341365461846,6
cpu,0.013463350084784916,426,0.21385542168674698,6
loop,0.013427661185939549,427,0.2143574297188755,6
groundhog,0.013422142807394274,428,0.21485943775100402,6
executable-path,0.013372187396133356,429,0.21536144578313254,6
fb,0.013365340080417818,430,0.21586345381526104,6
zip-archive,0.013334849339773887,431,0.21636546184738956,6
mime-mail,0.013325304848089243,432,0.21686746987951808,6
data-inttrie,0.013300000079907486,433,0.2173694779116466,6
hsndfile,0.013300000079907486,433,0.2173694779116466,6
inline-c,0.013300000079907486,433,0.2173694779116466,6
stripe-http-streams,0.013300000079907486,433,0.2173694779116466,6
monad-peel,0.013298350057739309,434,0.2178714859437751,6
language-glsl,0.013289036495772748,435,0.2183734939759036,6
x509-system,0.01328768419335518,436,0.21887550200803213,6
blaze-textual,0.013268716134653002,437,0.21937751004016065,6
HaTeX,0.013235953107145076,438,0.21987951807228914,6
servant-foreign,0.013235953107145076,438,0.21987951807228914,6
lifted-async,0.013230060347148473,439,0.22038152610441766,6
th-expand-syns,0.013225826049716225,440,0.22088353413654618,6
regex-pcre-builtin,0.013197975165798043,441,0.2213855421686747,6
process-extras,0.013196833448952314,442,0.22188755020080322,6
clckwrks,0.013164720563218007,443,0.22238955823293172,6
http-streams,0.013151409961458044,444,0.22289156626506024,6
wl-pprint-extras,0.013150416482172668,445,0.22339357429718876,6
persistent-template,0.01314792240240583,446,0.22389558232931728,6
mysql,0.013137684421422583,447,0.22439759036144577,6
terminal-progress-bar,0.013125013078097264,448,0.2248995983935743,6
pwstore-fast,0.01311750702880091,449,0.2254016064257028,6
text-icu,0.013096467719419686,450,0.22590361445783133,6
latex-formulae-image,0.01308988770922934,451,0.22640562248995985,6
latex-formulae-pandoc,0.01308988770922934,451,0.22640562248995985,6
diagrams-cairo,0.013080000120680788,452,0.22690763052208834,6
web-routes-th,0.013061936552350072,453,0.22740963855421686,6
conduit-parse,0.013057380220416245,454,0.22791164658634538,6
irc-ctcp,0.013045878982156872,455,0.2284136546184739,6
Decimal,0.013015632593314223,456,0.2289156626506024,6
authenticate-oauth,0.012993719351668214,457,0.22941767068273092,6
stm-delay,0.012984018083079727,458,0.22991967871485944,6
pipes-concurrency,0.012969301033857518,459,0.23042168674698796,6
Chart,0.012962623965431712,460,0.23092369477911648,6
pcre-heavy,0.012959046419805456,461,0.23142570281124497,6
digest,0.012950990247671375,462,0.2319277108433735,6
base58string,0.012945673974045573,463,0.232429718875502,6
abstract-par,0.012940766472352885,464,0.23293172690763053,6
FontyFruity,0.012933327842413838,465,0.23343373493975902,6
doctest,0.012930077665293405,466,0.23393574297188754,6
math-functions,0.012928509284572393,467,0.23443775100401607,6
socks,0.01292363724083252,468,0.23493975903614459,6
th-desugar,0.01288952223385487,469,0.2354417670682731,6
hledger-lib,0.012888450308875013,470,0.2359437751004016,6
rainbow,0.012887500012293466,471,0.23644578313253012,6
fixed-vector,0.012886125065851966,472,0.23694779116465864,6
hashable-extras,0.012862037405939199,473,0.23744979919678716,6
pipes-text,0.01283056582012689,474,0.23795180722891565,6
statestack,0.012829298604337973,475,0.23845381526104417,6
http-date,0.012827143519905262,476,0.2389558232931727,6
agda-snippets,0.012824536321430874,477,0.2394578313253012,6
rank1dynamic,0.012821305721389637,478,0.2399598393574297,6
ipython-kernel,0.012819225317119015,479,0.24046184738955823,6
hastache,0.012817192863006487,480,0.24096385542168675,6
protocol-buffers-descriptor,0.012814138559260764,481,0.24146586345381527,6
memoize,0.01279425173433902,482,0.2419678714859438,6
concurrent-output,0.012791451842131218,483,0.24246987951807228,6
vector-th-unbox,0.01277170788041819,484,0.2429718875502008,6
diagrams-contrib,0.012747249943204234,485,0.24347389558232932,6
bitcoin-tx,0.012733697901790046,486,0.24397590361445784,6
hinotify,0.012716395872773385,487,0.24447791164658633,6
graphviz,0.012699304169653303,488,0.24497991967871485,6
hmatrix-gsl-stats,0.012698500110709582,489,0.24548192771084337,6
path-io,0.012690853233680145,490,0.2459839357429719,6
HSet,0.012688808844732918,491,0.2464859437751004,6
tasty-hunit,0.01268688256891547,492,0.2469879518072289,6
